x	y	angle	response
1171.08	190.724	209.796	0.0204738
1171.95	314.782	22.9962	0.0194515
1172.07	625.071	28.5632	0.0403346
1172.07	625.071	138.272	0.0403346
1172.12	1012.35	8.95279	0.0136919
1172.48	432.342	229.77	0.0246373
1172.57	263.673	351.746	0.0369945
1172.81	720.13	102.472	0.0196546
1173	928.151	107.307	0.021772
1173	928.151	138.43	0.021772
1173	1032.56	352.896	0.01472
1173.21	307.862	22.0215	0.0198167
1173.38	714.554	83.0076	0.0223485
1173.67	956.999	15.3404	0.0374391
1173.76	644.943	12.236	0.0464482
1173.9	446.183	46.6848	0.017444
1173.97	377.576	196.284	0.0233916
1174.29	440.044	52.9153	0.0231114
1174.29	440.044	243.838	0.0231114
1174.37	388.504	211.229	0.0200782
1174.94	428.622	163.105	0.0178234
1174.99	314.631	22.6231	0.0183477
1175.1	319.051	113.762	0.0180827
1175.26	350.828	173.671	0.0142455
1175.64	997.377	266.283	0.0135651
1175.75	332.353	184.063	0.0186669
1175.88	336.232	175.763	0.0203347
1176.01	673.881	120.806	0.0392197
1176.01	673.881	270.905	0.0392197
1176.61	926.957	55.8929	0.0422874
1176.81	242.613	12.6978	0.0199099
1176.81	242.613	182.466	0.0199099
1176.88	319.605	22.0656	0.0196692
1176.9	620.628	131.656	0.0322662
1177.46	699.671	160.301	0.0194034
1177.47	616.415	257.042	0.0361299
1177.49	153.171	179.337	0.015765
1177.49	153.171	205.625	0.015765
1177.49	153.171	336.283	0.015765
1177.53	613.089	144.298	0.0222932
1177.53	613.089	155.842	0.0222932
1177.64	389.975	26.9844	0.0174049
1177.64	389.975	353.899	0.0174049
1177.69	925.05	50.1766	0.0439634
1177.7	913.074	284.892	0.0162085
1177.98	313.172	23.5573	0.0230222
1178.05	337.899	191.395	0.0236561
1178.19	626.851	131.132	0.0347693
1178.19	626.851	255.901	0.0347693
1178.98	714.121	97.864	0.0191363
1179.28	161.064	164.611	0.0169757
1179.28	146.265	12.7538	0.015351
1179.31	710.993	98.3656	0.0264545
1179.31	710.993	262.329	0.0264545
1179.4	1000.45	261.082	0.0179785
1179.49	923.352	4.37527	0.0540393
1179.6	431.843	187.391	0.0216211
1179.69	630.537	130.119	0.0346447
1179.82	1042.56	239.078	0.0147494
1180.05	345.843	184.469	0.0161859
1180.41	404.804	212.589	0.0179904
1180.46	244.831	181.793	0.0246919
1180.69	982.808	269.485	0.0286704
1181.03	981.058	273.284	0.0237696
1181.35	398.03	276.534	0.0182337
1181.52	148.647	13.8752	0.0171283
1181.55	414.098	179.34	0.0140648
1181.62	280.041	178.454	0.0251654
1182.41	298.216	2.43167	0.016854
1182.73	375.856	167.203	0.0248158
1182.92	406.458	210.073	0.0169573
1183.37	401.853	64.6181	0.018263
1183.37	401.853	227.928	0.018263
1183.52	307.852	351.661	0.0271916
1183.66	984.703	93.5752	0.0201214
1183.73	437.277	180.758	0.0259932
1184.24	443.523	199.578	0.017826
1184.44	413.523	173.057	0.0141864
1184.57	1000.38	282.067	0.0205353
1184.7	343.267	19.5381	0.0140698
1184.71	666.14	119.428	0.0201429
1184.83	140.099	173.191	0.0170692
1184.85	714.199	85.6712	0.0201006
1184.93	655.017	267.264	0.0179806
1185.1	661.525	116.411	0.0389766
1185.27	699.342	72.0888	0.0137081
1185.27	699.342	111.562	0.0137081
1185.57	470.823	198.017	0.0155397
1185.58	267.704	37.3431	0.013914
1185.8	302.333	204.48	0.0194664
1185.95	669.007	117.442	0.0170086
1186.29	436.135	183.342	0.0209995
1186.45	997.346	280.253	0.0137873
1186.46	311.345	190.78	0.0303951
1186.46	311.345	350.424	0.0303951
1186.59	156.705	193.637	0.0149515
1186.79	427.428	157.377	0.0135638
1187.12	447.761	199.25	0.0245299
1187.42	134.978	177.119	0.0159846
1187.61	279.622	12.1966	0.0269808
1187.61	279.622	181.057	0.0269808
1187.67	132.302	180.684	0.0166088
1188.35	645.049	149.089	0.0187275
1188.77	946.2	208.121	0.0364453
1188.92	361.376	352.745	0.0150328
1188.94	439.205	186.265	0.0221687
1188.96	693.007	90.6252	0.0310742
1188.96	693.007	110.243	0.0310742
1188.97	157.886	186.205	0.0149209
1189.09	344.058	19.5213	0.016332
1189.58	650.582	125.188	0.0209713
1189.64	179.624	64.2405	0.0151614
1189.66	992.599	98.2912	0.0155321
1189.95	654.097	263.247	0.0375503
1190.12	438.004	179.612	0.0220835
1190.13	389.519	281.954	0.014697
1190.73	489.339	169.59	0.0160003
1190.74	472.046	205.248	0.0164046
1191.48	182.916	68.7029	0.0136841
1191.68	291.646	178.584	0.0218622
1191.92	302.987	203.994	0.0164035
1191.99	298.035	162.94	0.0213175
1192.03	669.83	98.428	0.0202188
1192.36	475.509	52.3156	0.0179159
1192.38	410.927	210.09	0.0246851
1192.45	711.442	278.516	0.0382481
1192.53	507.366	215.417	0.0143078
1192.7	282.306	196.034	0.0262793
1192.7	282.306	349.015	0.0262793
1193	253.42	342.96	0.0235326
1193.62	921.667	273.405	0.0149391
1193.64	271.495	2.30984	0.0251783
1193.82	435.102	14.4168	0.0193805
1193.85	415.455	207.334	0.0183065
1193.92	460.39	226.979	0.0180646
1194.14	467.846	55.9442	0.018898
1194.3	925.965	270.283	0.0140041
1194.75	688.63	268.565	0.0306196
1194.82	477.79	53.7056	0.0256921
1194.93	714.707	80.3625	0.0298041
1194.93	411.73	211.202	0.0183384
1195.11	452.948	224.033	0.0204368
1195.15	289.751	358.946	0.0282284
1195.28	704.211	144.71	0.0375701
1195.29	676.325	173.03	0.0212159
1195.42	252.493	183.914	0.0225937
1195.45	138.965	177.743	0.0141728
1195.45	138.965	329.931	0.0141728
1195.63	400.463	221.913	0.0261259
1195.64	279.501	329.472	0.019697
1195.65	274.711	39.1258	0.015398
1195.75	473.319	241.733	0.0187034
1196.05	462.91	59.9894	0.0273975
1196.05	462.91	228.457	0.0273975
1196.07	405.919	31.6699	0.0215044
1196.18	165.815	216.632	0.0180716
1196.18	165.815	347.024	0.0180716
1196.29	458.545	229.617	0.0189581
1196.36	305.492	204.616	0.0144969
1197.43	367.825	25.3411	0.022375
1197.47	292.192	349.354	0.0318083
1197.71	489.521	60.8469	0.0146591
1197.95	721.464	104.505	0.0169859
1197.96	914.422	87.7155	0.0135666
1197.99	984.419	93.4662	0.013822
1198.07	224.315	0.858307	0.0195405
1198.16	393.566	206.593	0.0211373
1198.17	271.977	34.3295	0.0147731
1198.32	401.441	10.6415	0.0189549
1198.32	401.441	217.246	0.0189549
1198.56	484.613	220.861	0.0184779
1198.61	961.025	195.203	0.0141595
1198.71	1000.4	94.9989	0.0173541
1198.71	1000.4	262.896	0.0173541
1198.75	925.962	270.677	0.0137477
1199.13	496.893	76.6732	0.0193722
1199.13	496.893	145.996	0.0193722
1199.86	407.044	12.217	0.0172507
1199.86	407.044	212.696	0.0172507
1199.93	470.201	216.448	0.0135572
1200.04	491.982	65.5452	0.0151638
1200.82	681.785	270.218	0.029429
1200.84	451.958	204.173	0.0277017
1200.85	135.956	337.9	0.0198993
1201.16	486.662	67.2735	0.0162921
1201.19	764.338	170.95	0.0226829
1201.44	913.514	97.0162	0.0134715
1201.44	913.514	237.621	0.0134715
1201.53	711.791	271.856	0.0391335
1201.7	918.332	175.581	0.0244399
1201.82	392.734	208.927	0.0282028
1202.14	297.084	174.086	0.0343352
1202.14	297.084	328.036	0.0343352
1202.33	686.469	271.418	0.0330313
1202.36	132.976	156.512	0.0195632
1202.36	132.976	326.187	0.0195632
1202.51	233.021	6.78424	0.0217128
1202.55	414.019	4.76242	0.0234169
1202.55	414.019	177.879	0.0234169
1202.63	362.499	38.6741	0.0210288
1202.66	274.374	182.573	0.031827
1202.66	274.374	355.867	0.031827
1202.9	708.34	270.892	0.0232194
1203.21	737.334	290.457	0.0322205
1203.33	409.084	207.051	0.0204435
1203.52	396.111	40.6531	0.0180688
1203.61	919.557	172.219	0.0153513
1203.67	244.494	323.896	0.0136403
1203.93	737.43	290.315	0.0316645
1203.99	136.293	339.891	0.0202178
1204.02	508.417	192.881	0.0142742
1204.41	714.314	171.603	0.0167516
1204.43	254.025	141.856	0.0178427
1204.5	690.509	224.197	0.0162698
1204.75	1052.16	253.462	0.0179307
1204.94	388.577	227.673	0.0246289
1204.98	211.676	170.382	0.0185491
1205.11	131.593	157.059	0.0172909
1205.2	1035.69	178.502	0.023273
1205.48	505.246	192.753	0.01491
1205.49	741.412	5.31812	0.0435357
1205.52	277.589	350.065	0.0285334
1205.79	260.735	348.011	0.0190767
1205.91	248.985	199.573	0.0194443
1205.93	410.533	204.131	0.0244755
1205.93	410.533	357.567	0.0244755
1206	825.039	172.969	0.0361808
1206.03	251.284	146.6	0.0179388
1206.03	251.284	196.715	0.0179388
1206.32	233.275	2.56412	0.0491488
1206.32	233.275	159.253	0.0491488
1206.45	498.36	51.369	0.0215055
1206.45	498.36	193.352	0.0215055
1206.72	239.939	188.279	0.033999
1206.72	239.939	352.136	0.033999
1206.99	173.364	10.1564	0.0180446
1206.99	173.364	200.586	0.0180446
1207.33	787.26	180.818	0.0490102
1207.34	359.545	59.9434	0.0166806
1207.34	496.675	196.055	0.0223302
1207.55	739.171	257.503	0.0665884
1207.71	845.947	173	0.0330807
1207.88	362.546	24.0001	0.0225776
1207.88	362.546	58.6071	0.0225776
1207.92	783.492	304.29	0.0170403
1207.94	160.189	16.7541	0.0149084
1208.31	399.206	29.2479	0.027085
1208.5	167.609	11.579	0.0249712
1208.71	202.073	340.285	0.0178731
1208.81	676.168	2.64557	0.0527254
1208.81	676.168	123.244	0.0527254
1208.93	499.77	50.7156	0.0217892
1208.93	499.77	200.297	0.0217892
1209.01	345.727	177.617	0.0163921
1209.63	684.968	216.473	0.0569574
1209.63	684.968	350.207	0.0569574
1209.82	258.844	102.108	0.015601
1209.82	258.844	346.607	0.015601
1209.84	807.162	177.722	0.0535246
1210.09	1009.68	182.948	0.0205056
1210.35	197.746	215.023	0.0143352
1210.39	436.824	193.86	0.0213344
1210.39	436.824	327.047	0.0213344
1210.64	824.852	172.698	0.0550984
1210.64	824.852	357.442	0.0550984
1210.83	1015.43	199.775	0.0141698
1210.93	1032.99	164.383	0.017711
1211	518.119	203.944	0.0239709
1211.15	795.4	4.65405	0.0335535
1211.27	774.661	200.797	0.0296114
1211.35	264.889	348.881	0.0216164
1211.7	788.703	355.747	0.0428029
1211.71	148.294	44.3575	0.019806
1211.73	356.376	54.7186	0.0230833
1212.07	187.267	28.3041	0.014611
1212.14	748.804	164.228	0.0321393
1212.21	253.149	318.366	0.0166347
1212.53	984.123	89.7502	0.0135361
1212.53	721.247	152.811	0.0359427
1213.05	808.003	351.688	0.0314202
1213.1	904.963	182.761	0.0328258
1213.14	1000.16	260.632	0.0193163
1213.2	325.893	69.7811	0.0280366
1213.29	136.427	326.492	0.0144362
1213.52	1022.8	191.57	0.0134592
1213.79	738.317	357.854	0.0676296
1213.8	912.539	168.292	0.0277825
1214.06	132.515	157.814	0.0213862
1214.07	358.265	49.8797	0.0246892
1214.14	685.631	222.536	0.0280397
1214.29	345.791	187.409	0.0157373
1214.29	345.791	347.299	0.0157373
1214.43	828.097	355.269	0.0423326
1214.53	821.031	350.726	0.0387359
1214.54	1044	183.722	0.0223712
1214.56	1079.08	179.852	0.0191816
1214.57	680.321	225.136	0.0640011
1214.64	1057.66	150.473	0.0273552
1214.69	1036.9	159.122	0.0150418
1214.76	992.774	172.545	0.0304489
1214.96	670.799	121.581	0.0355355
1215.45	150.008	52.7763	0.0158934
1215.52	537.497	21.3234	0.0185869
1215.52	537.497	189.402	0.0185869
1215.8	720.69	154.681	0.0317573
1215.84	156.402	40.7869	0.0259209
1216.18	804.564	276.611	0.0400283
1216.4	948.059	182.563	0.0299967
1216.64	767.142	183.94	0.0247944
1216.64	767.142	214.034	0.0247944
1217	1017	200.986	0.0169333
1217.08	954.746	169.424	0.031731
1217.14	252.787	114.139	0.0157865
1217.14	252.787	229.538	0.0157865
1217.14	252.787	275.513	0.0157865
1217.17	848.252	353.969	0.0433426
1217.29	138.85	317.18	0.0134605
1217.52	358.9	154.409	0.0185046
1217.52	513.866	199.955	0.0209391
1217.52	196.579	347.849	0.0227907
1217.76	811.724	11.4318	0.0316365
1217.78	967.912	182.908	0.032825
1217.9	675.503	78.8832	0.014287
1217.91	1003.73	175.885	0.0277272
1218.03	772.927	172.018	0.0340479
1218.03	772.927	221.476	0.0340479
1218.43	1018.01	198.861	0.016422
1218.48	1010.28	175.979	0.0225921
1218.54	233.128	178.666	0.045452
1218.92	845.434	100.354	0.0133541
1218.93	1074.94	180.369	0.0252508
1218.96	1029.76	178.339	0.0217736
1219.22	1047.86	186.154	0.0178382
1219.3	745.03	169.762	0.0273928
1219.72	191.901	4.61041	0.056753
1220.16	676.183	75.5891	0.015713
1220.16	676.183	218.698	0.015713
1220.18	997.644	148.705	0.0322413
1220.2	349.591	11.2481	0.020064
1220.33	231.296	137.945	0.0223676
1220.41	951.096	176.289	0.0453078
1220.47	1052.76	154.168	0.0165467
1220.97	976.668	244.629	0.0328767
1221.52	772.153	200.236	0.0339713
1221.53	244.862	207.268	0.0234498
1221.53	244.862	355.363	0.0234498
1221.67	741.305	359.324	0.026211
1221.72	382.774	230.336	0.0145398
1222.26	783.026	240.959	0.0223371
1222.38	969.847	180.487	0.0492343
1222.43	930.466	342.757	0.0489877
1222.5	243.768	220.624	0.0263139
1222.5	243.768	348.921	0.0263139
1222.59	831.149	169.281	0.0297302
1222.59	831.149	230.271	0.0297302
1222.62	179.837	182.492	0.0144774
1222.67	132.188	169.006	0.0154998
1222.67	985.467	172.55	0.0449863
1222.67	985.467	336.293	0.0449863
1222.9	963.614	179.349	0.0385922
1223.1	906.595	359.156	0.0418788
1223.12	238.894	211.199	0.0311476
1223.12	238.894	353.797	0.0311476
1223.22	262.293	348.925	0.0182324
1223.58	1095.03	105.393	0.0253833
1223.66	883.869	347.546	0.0436195
1223.66	675.016	225.766	0.0172447
1224.22	1063.09	140.89	0.0180168
1224.33	266.889	16.6839	0.0223837
1224.42	769.506	317.982	0.0276655
1224.42	741.977	0.751587	0.0362791
1224.55	942.032	349.538	0.0494856
1224.75	791.863	59.9875	0.0249641
1224.87	390.467	179.996	0.0217684
1224.88	168.954	188.288	0.0240664
1224.88	168.954	344.876	0.0240664
1224.92	853.817	178.609	0.0294932
1224.98	148.092	67.3911	0.0148341
1225.08	129.791	171.175	0.0182266
1225.08	129.791	331.598	0.0182266
1225.12	143.885	325.025	0.0154004
1225.15	129.897	172.253	0.0183096
1225.15	129.897	330.137	0.0183096
1225.37	201.85	153.474	0.0167946
1225.37	201.85	189.094	0.0167946
1225.56	165.08	351.337	0.0246793
1225.58	1033.29	59.4003	0.0151729
1225.58	1033.29	287.078	0.0151729
1225.64	785.718	12.4178	0.0576041
1225.82	188.577	358.946	0.0170758
1225.88	372.226	258.627	0.0276929
1225.88	401.354	189.41	0.0241106
1225.88	401.354	343.989	0.0241106
1225.97	907.494	258.029	0.0483567
1226	843.4	127.166	0.0387429
1226.04	987.686	0.204132	0.0234414
1226.05	667.738	339.065	0.0177272
1226.25	830.146	216.311	0.0273845
1226.62	766.284	312.511	0.0257365
1226.65	967.063	1.4473	0.0429452
1226.86	916.616	354.856	0.0392362
1226.95	149.199	76.3234	0.0153038
1227.02	998.669	179.606	0.0372204
1227.04	780.818	287.708	0.0430466
1227.21	714.779	227.798	0.0321238
1227.27	743.349	358.034	0.0376767
1227.31	796.092	49.0459	0.0397785
1227.31	796.092	158.346	0.0397785
1227.31	796.092	311.164	0.0397785
1227.47	652.616	343.481	0.0530692
1227.51	891.071	231.09	0.029738
1227.84	956.039	195.134	0.0419314
1227.84	956.039	337.195	0.0419314
1227.97	670.572	234.087	0.0156705
1228.09	269.509	158.674	0.0227345
1228.15	260.371	346.666	0.0447308
1228.29	155.102	69.8292	0.0180207
1228.29	155.102	127.564	0.0180207
1228.31	991.151	354.558	0.0388676
1228.52	962.581	87.6021	0.0451943
1228.52	962.581	259.322	0.0451943
1228.57	1088.08	188.167	0.027565
1228.61	842.505	20.234	0.0442225
1228.76	765.07	6.35556	0.0253381
1228.77	404.322	170.299	0.0280104
1228.88	805.926	356.475	0.0316112
1229.55	1037.23	32.1891	0.0163348
1229.72	164.774	345.803	0.0239463
1229.79	212.576	151.024	0.018493
1230.05	785.085	3.41443	0.047276
1230.12	986.349	359.223	0.0522099
1230.76	384.85	180.255	0.0224307
1230.79	1005.56	24.2223	0.0146916
1230.88	653.819	181.523	0.0558983
1231.11	291.277	344.993	0.0482116
1231.14	657.837	170.018	0.052606
1231.19	793.606	195.349	0.0675859
1231.19	793.606	337.194	0.0675859
1231.24	890.978	212.985	0.0290115
1231.61	261.768	341.95	0.0494678
1231.69	825.522	310.291	0.0198512
1231.74	798.769	159.381	0.0658576
1231.76	903.186	252.245	0.0218187
1231.78	788.929	9.53754	0.0463827
1231.78	788.929	250.55	0.0463827
1231.86	547.831	176.7	0.0157526
1231.99	946.111	246.276	0.0288219
1232.25	801.658	138.751	0.0515317
1232.44	972.678	151.851	0.0642029
1232.59	1031.01	100.462	0.0145451
1232.59	221.974	170.057	0.0231205
1232.6	951.914	177.058	0.0267109
1232.6	951.914	246.253	0.0267109
1232.96	267.189	262.131	0.0319362
1233.17	650.981	228.875	0.0450352
1233.18	522.301	55.1549	0.0210223
1233.18	522.301	144.074	0.0210223
1233.43	237.305	168.299	0.0165401
1233.44	823.629	311.287	0.0289991
1233.48	764.846	258.385	0.0158987
1233.53	844.483	1.93906	0.0305841
1233.72	908.196	1.08588	0.0614645
1233.84	939.915	183.865	0.0329123
1233.92	208.421	167.861	0.0143759
1233.92	208.421	359.256	0.0143759
1234.3	168.07	348.466	0.0280744
1234.42	743.516	186.659	0.0432863
1234.54	259.206	157.506	0.0166615
1235.07	805.686	184.893	0.0497974
1235.15	326.538	13.3658	0.017893
1235.31	956.409	169.153	0.0218834
1235.31	956.409	252.891	0.0218834
1236.06	798.096	139.746	0.0512153
1236.07	925.073	15.8007	0.0254423
1236.07	925.073	210.511	0.0254423
1236.34	218.963	172.329	0.03039
1236.43	886.443	317.077	0.0251472
1236.45	666.77	229.834	0.0261577
1236.66	807.49	182.164	0.0504059
1236.73	1100.48	104.371	0.0221359
1236.74	901.695	284.346	0.0434348
1237	341.719	171.55	0.0172242
1237.12	982.819	246.741	0.0441054
1237.14	212.951	134.193	0.0139244
1237.31	345.547	138.566	0.0133341
1237.44	863.24	190.732	0.0572656
1237.44	779.908	261.716	0.045888
1237.48	273.671	10.7525	0.0162288
1237.48	273.671	189.884	0.0162288
1237.51	529.286	10.3932	0.0200062
1237.65	910.105	356.996	0.0542463
1237.75	764.182	175.412	0.0313847
1237.82	386.273	337.653	0.0336378
1237.89	1049.42	172.498	0.0254792
1238.1	722.517	265.902	0.0222989
1238.33	716.763	148.059	0.0673296
1238.41	885.725	5.17715	0.0221033
1238.41	885.725	326.677	0.0221033
1238.41	787.792	170.349	0.0465306
1238.41	787.792	253.536	0.0465306
1238.48	1098.26	109.084	0.0221081
1238.59	727.523	140.857	0.0332791
1238.7	705.8	229.2	0.0279219
1238.84	825.997	153.801	0.0286718
1238.84	825.997	170.578	0.0286718
1238.92	1045.33	173.491	0.0230578
1239.61	850.019	217.17	0.0459823
1239.66	218.54	169.517	0.0192875
1239.82	301.2	175.824	0.0238174
1240.11	408.566	168.541	0.0201081
1240.21	254.454	334.567	0.022095
1240.29	1104.06	99.5767	0.0147777
1240.48	907.04	354.169	0.0495521
1240.59	298.905	185.722	0.0216435
1240.7	939.776	169.952	0.0245606
1240.7	939.776	289.216	0.0245606
1240.79	168.071	187.048	0.0202164
1240.93	202.468	48.7442	0.0190932
1240.93	202.468	224.313	0.0190932
1241	151.685	131.594	0.0188117
1241	151.685	344.658	0.0188117
1241.02	131.728	171.528	0.0154362
1241.11	646.716	260.344	0.0336411
1241.29	874.675	149.865	0.034225
1241.46	279.086	18.4871	0.0220869
1241.46	279.086	180.64	0.0220869
1241.46	769.032	73.4036	0.017056
1241.46	769.032	157.382	0.017056
1241.75	735.701	172.075	0.0306809
1241.8	1062.55	172.628	0.0374553
1241.98	134.476	170.496	0.0201774
1242.04	463.142	65.5799	0.0389949
1242.32	900.325	162.21	0.0261886
1242.32	900.325	345.388	0.0261886
1242.32	844.615	160.168	0.0311816
1242.37	796.641	263.507	0.0269851
1242.48	636.998	83.4277	0.025786
1242.82	881.656	165.395	0.0376933
1242.85	747.36	171.937	0.0347233
1242.97	160.617	163.257	0.0220043
1243.05	834.444	179.579	0.0145592
1243.2	937.568	173.674	0.0655251
1243.31	656.557	221.489	0.0187891
1243.38	254.266	186.413	0.0548026
1243.45	713.882	142.599	0.0303731
1243.62	809.589	167.972	0.0286868
1243.65	753.446	60.938	0.0190628
1243.81	291.345	10.6732	0.0266084
1243.88	835.377	178.885	0.0156564
1244.02	1055.44	353.492	0.0136446
1244.07	237.315	161.492	0.0137157
1244.24	941.67	199.219	0.0153449
1244.28	131.112	356.46	0.0199329
1244.39	921.614	282.505	0.0291141
1244.42	977.078	122.63	0.0253473
1244.42	977.078	345.594	0.0253473
1244.54	922.101	277.642	0.0288107
1244.54	854.63	193.401	0.0517942
1244.98	926.198	164.817	0.0337742
1244.98	926.198	259.738	0.0337742
1245.05	912.509	259.771	0.0462245
1245.19	350.367	41.1932	0.0149599
1245.41	221.623	159.056	0.0141219
1245.46	227.84	346.479	0.0139826
1245.51	157.024	168.649	0.0252358
1245.98	792.656	259.162	0.0191072
1246.11	1101.7	93.4272	0.0247662
1246.15	993.223	141.373	0.0479637
1246.3	844.472	353.16	0.0334345
1246.3	950.569	196.599	0.0156504
1246.43	705.71	152.452	0.0405156
1246.52	142.661	160.633	0.017487
1246.57	337.561	180.099	0.0160221
1246.69	785.388	170.006	0.057095
1246.85	170.575	181.966	0.0252365
1246.85	170.575	347.271	0.0252365
1247.06	1066.89	2.33813	0.0321327
1247.17	965.283	184.343	0.0364535
1247.17	965.283	209.71	0.0364535
1247.23	1028.35	103.221	0.0134309
1247.23	1028.35	131.144	0.0134309
1247.23	1028.35	290.278	0.0134309
1247.28	731.077	355.52	0.0210777
1247.39	1067.33	1.77582	0.0322953
1247.73	853.155	194.846	0.0335554
1247.92	964.276	309.885	0.020666
1247.92	655.404	252.757	0.0168749
1247.93	929.677	121.695	0.013769
1248.01	1011.73	162.362	0.0155896
1248.01	1011.73	265.658	0.0155896
1248.01	214.463	170.92	0.0300235
1248.06	952.501	79.8848	0.0182986
1248.06	952.501	316.97	0.0182986
1248.1	815.479	73.2711	0.0221232
1248.15	247.252	163.488	0.0166565
1248.23	825.849	179.317	0.0224907
1248.36	386.675	348.771	0.0363948
1248.58	634.278	45.3068	0.0278117
1248.58	634.278	343.426	0.0278117
1248.71	919.979	182.364	0.0533829
1248.71	919.979	321.059	0.0533829
1248.95	339.574	50.5606	0.0140422
1248.99	654.977	254.388	0.0178366
1249.01	266.08	111.79	0.0137957
1249.13	333.001	161.495	0.0189054
1249.13	333.001	349.35	0.0189054
1249.17	859.202	218.446	0.0559119
1249.41	784	3.22543	0.0426143
1249.52	906.124	175.179	0.0502986
1249.8	836.31	91.9257	0.0269789
1249.88	180.207	323.341	0.0214066
1249.89	708.034	147.998	0.0753919
1249.89	530.749	357.145	0.0231844
1250.32	1080.61	120.123	0.0213161
1250.32	1080.61	270.658	0.0213161
1250.42	812.771	349.504	0.032946
1250.6	713.009	265.373	0.0198201
1250.61	841.287	112.973	0.0422553
1250.88	1048.64	4.56909	0.0616084
1250.88	1048.64	165.533	0.0616084
1250.92	845.765	198.517	0.0391109
1250.92	845.765	350.774	0.0391109
1251.19	747.698	67.2769	0.0293057
1251.21	160.617	146.684	0.0203838
1251.35	916.837	187.538	0.0527731
1251.42	901.079	189.759	0.0486112
1251.42	901.079	359.324	0.0486112
1251.5	283.301	8.76758	0.0246535
1251.5	283.301	169.905	0.0246535
1251.56	767.709	151.136	0.0472198
1251.71	644.023	274.111	0.0313721
1251.78	256.386	202.674	0.0236524
1251.78	256.386	313.763	0.0236524
1251.86	929.986	184.093	0.0339921
1251.86	929.986	258.666	0.0339921
1251.87	1067.63	0.659546	0.0532296
1251.87	1067.63	179.615	0.0532296
1252.17	327.371	339.147	0.0133642
1252.38	628.884	332.328	0.0373387
1252.39	922.638	316.772	0.0236655
1252.47	332.116	180.343	0.0253201
1252.47	332.116	349.493	0.0253201
1252.66	172.112	340.105	0.0231409
1252.71	877.086	159.423	0.0375409
1252.75	725.176	117.065	0.0291722
1253.23	755.449	269.43	0.0555273
1253.36	750.366	83.0378	0.0280256
1253.54	295.495	167.678	0.0395211
1253.54	295.495	357.881	0.0395211
1253.59	888.994	167.283	0.0231656
1253.59	888.994	245.563	0.0231656
1253.69	1034.12	346.228	0.0175102
1253.71	865.621	3.41736	0.036754
1253.88	960.351	141.919	0.0155333
1253.88	960.351	244.316	0.0155333
1254.41	640.929	232.04	0.0350921
1254.54	505.53	16.1379	0.014893
1255.02	899.374	2.80939	0.029417
1255.02	899.374	89.5383	0.029417
1255.15	319.942	183.631	0.0169712
1255.15	222.189	1.65958	0.0148978
1255.15	222.189	143.177	0.0148978
1255.17	853.061	310.721	0.0509715
1255.17	853.061	344.94	0.0509715
1255.47	821.861	303.455	0.0275121
1255.48	752.369	83.9199	0.027954
1255.5	372.991	173.896	0.0285741
1255.5	372.991	317.218	0.0285741
1255.79	763.279	269.129	0.0254343
1255.91	131.321	217.351	0.0142406
1255.91	131.321	348.35	0.0142406
1255.96	830.824	107.395	0.0482332
1255.96	830.824	174.682	0.0482332
1256.01	706.794	153.694	0.0223464
1256.39	850.597	314.856	0.0442222
1256.42	819.18	299.907	0.0314829
1256.54	966.201	21.3532	0.0324576
1256.78	405.932	175.97	0.016449
1256.88	792.118	144.385	0.0547717
1257.06	278.335	339.381	0.0159078
1257.09	876.41	284.64	0.0369073
1257.11	298.809	348.769	0.0546252
1257.74	344.495	179.875	0.0305284
1257.83	895.774	51.7459	0.0411282
1258.27	869.295	36.2616	0.0522858
1258.27	869.295	287.475	0.0522858
1258.32	258.407	309.596	0.0194089
1258.4	332.371	70.9114	0.0166313
1258.4	332.371	333.768	0.0166313
1258.41	787.717	141.309	0.0507135
1258.45	743.216	63.5251	0.0177502
1258.59	776.314	38.4148	0.0244514
1258.61	304.019	167.344	0.0832042
1258.61	304.019	352.26	0.0832042
1258.68	718.416	43.1436	0.0224519
1258.81	768.833	14.9563	0.0311334
1258.81	768.833	159.294	0.0311334
1258.95	709.294	42.8976	0.0252479
1259.26	815.902	198.389	0.0484181
1259.31	996.395	357.48	0.021331
1259.66	289.317	168.724	0.0204191
1259.86	838.356	104.687	0.0291106
1259.87	410.366	264.219	0.0136624
1260.03	979.901	320.646	0.038475
1260.09	946.077	76.9682	0.0380874
1260.12	949.722	292.374	0.0135426
1260.18	328.839	342.791	0.0179965
1260.34	847.622	100.373	0.0342481
1260.48	954.305	306.711	0.0277987
1260.57	753.127	141.972	0.0234508
1260.58	334.407	75.7909	0.0134965
1260.7	504.897	175.623	0.0316411
1260.82	517.76	160.849	0.0165131
1260.86	737.322	353.952	0.0272486
1260.89	129.05	39.4033	0.0228642
1260.89	129.05	185.987	0.0228642
1260.91	295.174	161.763	0.0197845
1260.98	914.118	354.7	0.0712177
1261.11	155.825	5.80664	0.0216093
1261.13	818.837	162.188	0.0356864
1261.45	135.153	241.674	0.0160823
1261.45	135.153	334.923	0.0160823
1261.47	1045.59	358.374	0.0142563
1261.66	826.368	271.189	0.0270038
1261.67	304.354	168.684	0.0422714
1261.67	905.383	295.984	0.0205345
1261.84	337.644	78.4248	0.0181504
1261.85	166.563	5.92563	0.0192287
1262.11	388.524	327.643	0.0308281
1262.18	214.304	66.5912	0.0134948
